저런 놈 구속 사치 광화문 광장 끌어내어 공개 참수 해라 그리고 신천지 박멸 의지 보여라	0
구속 할려면 얼른 해라 코로나 걸린 교민 들 입국 시키는게 아닌데 너 때문 이 게뭐 사람 감옥살이 만들어놓고	0
전 먹 사랑 한기총 같은 주 예수 할 말 없냐 ㅋㅋㅋ 지한테 한기총 회비 받아 먹었는데 ㅋㅋㅋ 이제 누구 욕 하는 지 봐야겠네 ㅋㅋㅋ	0
혹세 무민 처벌 마땅	0
가짜 목사 들 처벌 하자 하다하다 목사 왕국 만들고	0
이만 희가 맨 노란 넥타이 에르메스 꺼라서 충격 먹었다  저 돈 다 어디서 나왔나 싶어서 충격 먹었고  에르메스 너무 안 어울려서 또 충격 먹었다	0
이만 희 당신 대구 경북 죽은 사람 들 대해 책임 져 야한다 감옥 남은 여생 보내기 바란다 죽은 사람 들 참회 하면서 말	0
구속 시켜라 가정 파탄 만든 장본인 무기징역 정답 입니다	0
이 것 들 반국가단체 이므로 그 맞게 사정없이 다스려야 한다	0
구속 안 될거 같다 검찰 미 통 당 한 식구 아닌가	0
악하다 개독교	0
이 연세 구속 수감 어떤 의미 요	0
이만 희 주님 횡령 무죄  우리 신천지 성도 들 횡령 생각 하지 않는다  헌금 부르 기는 하지만 사실 뇌물  하나님 부귀 영화 불로장생 벼락 출세 댓 가로 지불 돈  이만 희 주님 하나님 하나님 받친 돈 하나님 어떻게 쓰던 뭐 문제 란 말  우리 신천지 신도 뇌 두부 지능 없다	0
신천지 미친 종자 들 댓글 와글 덤비넹 ㅂ s 들	0
저기 연루 된 통닭 당 작자 들 캐내서 구속 시켜라	0
신천지 검새 들 풀어 즈 던 장 뭐시기 압력 넣겟지 미 통 당 또 개 랄 하겟 종교 탄압 이 라그 한 총 ♪♪ 떨겟지	0
힘내라 신천지  중국 우한 코로나  문재인 박능후 국익 돈 계산 해  막지 않은 잘못  먼저 처벌 하라	0
신천지 댓글 부대 들 들어라  추 장관 댓글 달수록  이만 희는 영원히 구속  알 댓글 짓 해  지도 부가 멍청하니  똘 마니 들이 힘들지 ㅋㅋ	0
윤석 엿 미 통닭 도 주겠지 한 패	0
신앙 빙자 해 사리 사욕 채우고있는데 거기  빠져가지고 돈 갇다바 가정 파괴 시키는 인간 들  은 과연 어떤 마음 살고있는지 개탄 할 일 입니다  신천지 사회 악 생각 빠져나오는  사람 들 그나마 제 정신 돌아왔다고 보여지나 더  깊이 숨어서 허우적대고 있는 인간 들 정신차려라  이만 희가 밥 먹여주냐  종교 가장 해서 사리 사욕 채우다 쓰러진 사이비 종교  가 역사상 수 천 개 넘는다  정신 들 차리세요	0
뭘 알 얘기 하시는건 가요  절대 그런 곳 아닙니다	0
미 통닭 기독교 지부  아니 신천지 미 통닭 지부 뭐 그게 그거 이마이 마이 무 따 아이	0
누가 심판 받는지 보아	0
도트 프린터 꼭 감방 보낸다 말 맞다  이만 희 뒷 배 조사 해야 된다 어제 보도 나왔 더  ㅋㅋㅋㅋ  도트 프린터 꼭 감방 보낸다에게 폭풍 추천 눌러주자  배댓 가보자 ㅋㅋㅋㅋ  그런데 나 언제 감방 가는거 임 ㅋㅋㅋㅋㅋ	0
채플린 님 귀 눈 뜨시죠	0
곧 신의 실체 너 보게 될거다	0
病神 그럼	1
문재인 아파트 값 올려주었 자  니 대 깨문 알바 얼마나 받어  살기 힘든데 빈자리 없냐	0
우리 남이가 했다죠	1
거짓말쟁이 집단 아닙니 딘 ㅜㅜ	1
거짓말쟁이 집단 들 아니고 참말 하는 집단 들입니다 잘못 알 계신 것 같아서요	1
야 시끄러워 어디서 수준 미달 같은 말 하고  안자 잇냐 한심하다	0
너 사이비 뭔 지 제대로 알고나 말 하냐 초딩 같은 머리 먼 댓글 쓰고 자빠졌냐	0
글 끝 읽어 보세요 신천지 지능 적 안티 잖아요 ㅋㅋ 뇌 두부 고요 ㅋㅋ	0
개댁깅 정신차려	0
÷  에 을 받았다는거네  그럼 설 추석 스승의날 받는 것 번 치면  ÷  추석 때  설때  스승의날  그럼 지 파 를 나눠서 냈다치면  ÷  한 지 파당 고작  대단하네 동안 안 쓰고 잘 모으셨네	0
누굴 바보 아 ㅎㅎㅎ  누가 교주 용돈 주냐  강제 헌금 겠지	0
성도 들 용돈 드린게 횡령 그리고 교회 소속 기관 교회 돈 짓지 뭘 짓나요 나라 주는건 아니잖아요 대형 교회 고 작은 교회 다 교인 들 목사 님 들 엄청 갖다 바치 요구 많이 해 그런 곳도 다 조사해 죄 물어야지 왜 나라 하는 방역 지침 다 따르고 있는 곳 죄 묻나요 뒤집어 씌우고 민심 얻으려고 이렇게 하는 일 중단 해주셨으면 좋겠습니다 진실 말 판단 하는 나라 되었으면 좋겠습니다	0
대 통령정부 잘 먹고 잘 입고 살때  신천지 이만 희 총 회장 님 신천지 돈 허튼 데 쓴 적 없다  해외 나가도 자발 적 거둔 적 없고 우리 성도 들  자발 적 낸것을 횡령 죄 갖다 붙이  아무리 세상 미쳐가도 현 정부 너무하다	0
노컷뉴스 교회 개혁 위해 앞장서 주세요     어디 얼굴 들 교회 다닌다 하겠나요  단체 이 날 “ A 목사 익산 소재 교회 동안 지위 권위 이용 해 강간 성추행 등 범행 지속 했다 ” 며 “ 그런데도 법정 혐의 부인 하며 ‘ 미국 식 인사 였다 는 어이없는 말 늘어놨다 ”  이런 후속 기사도 써 주시고요	0
오나가나 예나 지금 분명히 종교 정 ㅊㅣ 는 분리 되야 된다고 하셨는데 대한민국 법치국가 민주주의 아닌 꼴 되 쓸까 국회의원 장로 님 들이 돈 권력 성경 물 흐려놓은 것 모르고 자기 교회 교회 셰 력 확장 교 계 미꾸라지 들 자기 예수 하다가 들통 나니 이름 바꿔서 회장 하고있고 골프 치는 목회자 들 조종 정말 하늘 상급 쌓 는걸 믿으니 말씀 교회 사 리지 교회 점점 산 가지	0
간 성취 행 기사 안 쓰고     기독교 개혁 위해 앞장 좀 서시지요  그리고 횡령 아니라    성도 들 해외 나갈 때 경비 하 고 지 원 한 거   알지도 못 한면 신천지 교회 묻고      진실 써야지	0
이만 희 교주 가평 신천지 연 수원 건축 과정 을 횡령 혐의 드러나기도 했습니다  신천지 죄 천지	0
개월 동안 받은 액수  밝혀진것만  용돈 이 정도 생활비 얼마  최소 두 집 살림이였는데	0
이만 희 평소 돈 없다 함  교회 경비 교회 명의 통장 넣고  쓰면 됨  개인 경비 개인 통장 넣고 쓰면 됨  개인 경비 교회 명의 통장 빼서  차 명 개좌 넣어 다시 이만 희가 아닌 마누라 씀  왜 교회 재산 지껀줄 알았겠지  이 바로 횡령	0
난 신천지 있어 봤고 감시 통제 텔레그램 받으며 강제 책 사기 한족 사기 시디 사기  그리고 더 이상 두 증인 못 되고 한심하다	0
김남희 이만 희 내 연 녀 반지 사주고  결혼사진 찍고  외국 나가 행사 할 때 돈 주고 경찰 동원 했던데  그것 당연한거야	0
사이비 교주 개독 들 다 심판 받기를  신천지 한기총 회비 낸다는 소식 있던데  정말 취재 쫌 해봐	0
해와 나가서 whpl 사기치는거	0
신천지 신도 들  이만 희를 고 소 고발 이만 희 내 연 녀  아무런 욕 안 하네  이만 희에 내렸던 예 수 재림 이만 희 내 연 녀 재림 했나 벼  이만 희를 잡아넣은 것 이만 희 내 연 녀  신천지 것 들 아무 상관 없는 추미애 걸고 넘어지고  있네  신천지 것 들 다른 교회 잠입 해서  그 교회 먹어 치우던 방법  이만 희를 잡아 넣었네  그래서 신천지 새 권력 이만 희 내 연 녀 된거  그렇지만 그 이만 희 내 연 녀 똑같이 잡아넣지 않을까  다른 교회 먹던 방법 똑같이 이만 희 내 연 녀 무너뜨릴수 있지 않을까	0
개인 경비 하란 걸  왜 차 명 받냐	0
횡령 같은 소리 있네 하늘 두럽지 안은가	0
좀 알고나 터 트리 셔 신천지 설사 그렇 다해 기독교 신천지 글 타는말 할 자격 있나 내 다녔던 옥사 여자 문제 있었는데 그 목사 측근 들 사모 모르게 일 반 성도 모르게 돈 주고 합의 봐주고 그 집 부부 그 교회 나갔자는 곳 일 반기독교 얘 깁니다 뭘 알고나 댓글 다세 들	0
진짜 고븝 횡령 자기 돈 안내 장로 들 돈 내게 하고 밥 먹고 심방 다니면서 싶 방비 식사 비 용돈 챙기는게 티나 않는 횡령 입니다	0
야 이  인간 이만 희 총회 자 님 언제  교주 했나 교주 뜻 모르는게 날뛰고 있네  횡령 같은 소리 있네 니 신천지  보태 준 적 있나 똥개 짖으니 따라지고 있어 🐕🐕	0
백신  니 네 들 하는 짓 신천지 뒤집에 씌우냐  하늘 보고 땅 보고 있다 더러운 짓은 다 하는  개신교	0
횡령 건  김남희 고소한 횡령 별 건임  차명계좌 개 월동 안 받은거니  차후 조사 훨씬 더 나오겠죠  구속 되어 있는데 왜  신천지 간 부들 안 움직 는지  죄 없음 청와대 법원 앞 분신  해야지  평소 선악과 가르치던 인터넷 댓글 달 있으니 참 한심하다  죄 없는데 경찰 검사 판사 미쳤다고 구속 시키냐  신천지 변호사 대형 로펌 왜 못 막을까  검찰 현 정부 편  죄 너무 크기 때문 죽어가는 늙은이  구속 시킴	0
어떤 내용 기사 쏫아져 신천지 성도 들 흔들리지 않습니다  그저 그대 들 너무 불쌍합니다	0
신천지 몰락 JTBC 몰락 더 빠를거 같다  드라마 좀 봐줫더 안되겟네	0
걱정 팔자 구속 하나님 뜻 몰락 일 본 신 절 독사 들 하나 된 기레기 들 희망이 신천지 양 염소 알곡 가라지 갈리는 역사 우리 믿음 반석 되어 인내 기간 됨	0
이만 희 영생 할건데  고령 무슨 상관  일단 잡아들여라	0
구속  집 나온 신자 들 집 돌아가라  배울꺼 도 없어  부모 속 썩	0
신천지 수괴 마니마니  꼭 구속  그리고 방역 구상권 청구  세금 쓴거 몰수 해서 충당  마지막 해산  가정 파괴 죄 추가	0
사이비 교주 비호 세력 색출 하는게 시급하다	0
이런 악덕  사이비 교주  반드시  구속 수사 해야 합니다	0
이만 희가 구속 되면 그동안 뻔히 알고도 봐 준 비리 목사 들 구속 시킬 수 있겠다  사회 혼란 주 범 들 나쁜 영향력 너무 크다	0
하긴 고령 영생 할테니 가둬 둬도 되긴 하 것 다	0
이만 희만  신천지 전원 구속	0
이마 니 교주 고령 걱정 없습니다 영생 할 할배	0
본인 능지처참 가족 잡아넣고 무기징역	0
아주 사형 시켜 버려랑	0
구속 답 이	0
제 작년 국제 평화 축제 해서 초대 받아 인천 월드컵 경기장 갔었는데 그게 신천지 였네  각국 대통령 들 많이 왔었 더	0
골로 보내라	0
실컷 해 먹었 자네	0
이민 사이비 교주  반드시 수감 해라  구속 해서 은 살아야 된다  그 안 신천지 모든 재산 싹 다  몰수 해라  반드시 완전히 해체 시켜야 된다  직 간접 피해자 들 보상 해주고  남는 돈 사회 환원 시켜라  사람 속 만든 뷸법 종교  집단  신천지 종교 빙자  영원한 사회 악 적 공공 의적	0
신천지 폐쇄 해야 한다  사이비종교 사회 악  신앙촌 그러했고 통일교 그러했고  신천지 그러했 교 유 병원 이만 교회 그러했다  이런 사이비 선량한 사람 유혹  예수 빙자 사기 성 교회 이번  사회 발 벋히지 못 하게 새야 한다	0
좀 있음 뒤질 놈 하늘가 고통 당 해봐라	0
사이비종교 종교 아니죠  범죄자 들 처벌 피해자 들 돌려 보내고 단체 해산 시켜야 합니다	0
깜방 호사  단두 모가지 끊어내라  일벌 백 계	0
이번 애 신천지 이만 희 교 전 국민 사이비 다 압니	0
모든 인간 사회 종교 계  신천지 사라져야 헌다  신천지 악의 축	0
이만 희와 관련 된 사이비 종교 지도자  교주 모두 엄벌 처 해야 합니다	0
늙은이 한 사람 들 때문 너무나 많은 피해자 발생 했다 반드시 구속 해야 한다	0
가족 들 포섭 안되면 마귀 불러라 하고 가족 헤어져라 하는 말 아멘 하는 사이비 가정 파괴 집단 더 이상 가정 파괴 안 일어나게 해체 가 답 입니다  대학 잘 다니던 우리 딸아이 사이비 집단 빠져서 학교 그만두고  가족 헤어진지 몇 년 째 입니다  대통령 님 비롯 정부 지도자 들 국회 의원님 들  가정 파괴 사회 파괴 국가 파괴 하는 사이비종교  제발 척결 바랍니다	0
대구시 장 권영진 경북 도지사 이철우 이 놈 들 체포 구속 하	0
고령 이어도 할 건 다 하잖아  범법 자 들 나이 무슨 상관  처벌 받을 일 있음 당 연 받아야 쥐	0
그동안 세상 변화 모르고 아니 알더라도 변화 하고 싶지 않고 영원히 왕 군림 하려 한 것 문제 것 이를 일부 지식 층 이만 희의 만행 동조 하며 많은 돈 받았을 것 추정 된다 그렇기에 이러한 만행 계속 된것으로 본다 또한 이만 희는 솔직 인권 무엇 인간 존엄성 무엇 알지도 못 한다 오로지 세상 돈 권력 불가분 성 두고 온갖 불법 탈법 저지른 것임 절대 구속 해서 그대로 기소 하여 빨리 감옥 처 넣어 그 곳 생 마감 해야 한다 뿌리 잘라 더 이상 종교 빙자 해 사회 어지럽히지 않도록	0
신천지 교회 영 원희 없에 버리자	0
검찰 부탁드립니다  이번 기회 신천지 지 파 헌금 사용 내 역 대한 철저한 수사 간청 합니다  각 지 파장 지 파 회 담당 부장 들 재산 변동 사항 헌금 사용 대해 삿삿히 살펴야 합니다  윗 물이 썩어 있는걸 보고 아랫 삶 들 우리 몫 챙겨아 한다 인식 있을것 입나다  총회 본부 일정 부분 지 파 비리 인지 자기 들 비리 감추고자  눈 감아주는 일이 있을 법 해  다음 타겟 지 파장 재산 변동 내 역 헌금 대한 강도 높은 수사 부탁 합니다  이번 기회 확실하게 해서 거대한 악 무너 뜨 려 합니다	0
피해 너무 막심 하다  사랑 교회 간판 보고 들어갔다가 세뇌 되서 신천지 간 지인 있다  사기죄 엄하 다스려 유사 범죄 막아 야한다	0
신천지 만만하게 우습게 보지말아요  나 신천지 옳다고 정부 나쁘다고 따지러 왔던 신천지 아주 세련되고 여유만만 해보 입 디다 연예인 보는듯 한 느낌 들 정도 였으니 허허  우리 사회 끗발있는 곳 이미 많이 침투 해 있다는 것 아닐까 요  지금 주택가 방 얻어 무슨 공부 한다고 대학생 같은 젊은 애 들 들락 날락 거리 데  신천지 쉽지 않아요  반대 던 욕 뭐 다해 되니 신천지 편 들 말았으면	0
여기 반대 하는 사람  전부 신천지 맞지	0
죄 지었으면 당연히 벌 받아야죠  종교 자유 운운하며 어물 적 넘어가려하면 않 된다	0
아숩게 고령 새끼 한텐 법 나부랭이 들 꼼짝 못 함 고령 거의 최고 패	0
구속  엄중 처벌 사이비 종교 말로 보여줘	0
고령 지가 사회 기여 한기 뭔 대 계속 해서 철저히 수사 해야지	0
자칭  영생 자가  으 째 나이 들어 힘빠지고  사기 구속 해 들어간다냐  신천지 신도 들  어떻게 된 건지 어여 말 좀혀 봐  그동안 고로케 말 을해 씨알 안 먹히게  징그럽게 말 안 들었잖아  오히려 별 어 별 이상한 단체 모임 만들어  포교 하기에 혈안 되 있었잖아  뭐라도 얘기 해 보시  설마  아직도 추종 따르고 있는거냐  무지한 인간 들  정신차려	0
이만 희 불사조 라며 ㅋㅋㅋ 사이비 들	0
